lat,long,time,rawpm,calibpm
22.48,88.39,9/15/2023 0:00,29.82,22.41067128
22.5,88.35,9/15/2023 0:00,26.94,20.93749374
22.51,88.34,9/15/2023 0:00,15.79,15.04297752
22.51,88.36,9/15/2023 0:00,16.97,15.66679179
22.51,88.37,9/15/2023 0:00,12.9,13.465809
22.54,88.34,9/15/2023 0:00,18.74,17.27086172
22.54,88.35,9/15/2023 0:00,21.68,18.82511084
22.59,88.36,9/15/2023 0:00,18.07,16.53679767
22.6,88.37,9/15/2023 0:00,16.96,15.94998933
22.6,88.41,9/15/2023 0:00,18.57,16.96640593
22.48,88.39,9/15/2023 1:00,29.15,22.01748234
22.5,88.35,9/15/2023 1:00,26.68,20.78890333
22.51,88.34,9/15/2023 1:00,15.51,14.88381399
22.51,88.36,9/15/2023 1:00,18.47,16.44863623
22.51,88.37,9/15/2023 1:00,11.97,12.93516945
22.54,88.34,9/15/2023 1:00,17,16.32398169
22.54,88.35,9/15/2023 1:00,20.42,18.13198576
22.59,88.36,9/15/2023 1:00,16.51,15.69352772
22.6,88.37,9/15/2023 1:00,16.04,15.44505932
22.6,88.41,9/15/2023 1:00,16.66,15.90997974
22.48,88.39,9/15/2023 2:00,27.29,20.89086058
22.5,88.35,9/15/2023 2:00,23.88,19.13674176
22.51,88.34,9/15/2023 2:00,14.06,13.94533824
22.51,88.36,9/15/2023 2:00,20.59,17.39746299
22.51,88.37,9/15/2023 2:00,10.16,11.83498051
22.54,88.34,9/15/2023 2:00,15.2,15.15037515
22.54,88.35,9/15/2023 2:00,15.97,15.55744039
22.59,88.36,9/15/2023 2:00,13.57,13.84208975
22.6,88.37,9/15/2023 2:00,12.96,13.51960949
22.6,88.41,9/15/2023 2:00,13.76,13.93130697
22.48,88.39,9/15/2023 3:00,24.24,19.14949235
22.5,88.35,9/15/2023 3:00,20.43,17.15432145
22.51,88.34,9/15/2023 3:00,12.63,13.03080338
22.51,88.36,9/15/2023 3:00,16.9,15.2881652
22.51,88.37,9/15/2023 3:00,9.83,11.53155703
22.54,88.34,9/15/2023 3:00,15.75,15.27096895
22.54,88.35,9/15/2023 3:00,14.79,14.76345903
22.59,88.36,9/15/2023 3:00,13.85,13.79939602
22.6,88.37,9/15/2023 3:00,12.78,13.23373393
22.6,88.41,9/15/2023 3:00,13.59,13.70931506
22.48,88.39,9/15/2023 4:00,25.77,19.90766959
22.5,88.35,9/15/2023 4:00,19.26,16.5116575
22.51,88.34,9/15/2023 4:00,10.87,12.07623229
22.51,88.36,9/15/2023 4:00,10.82,12.04979948
22.51,88.37,9/15/2023 4:00,7.51,10.25440805
22.54,88.34,9/15/2023 4:00,13.04,13.7878103
22.54,88.35,9/15/2023 4:00,12.52,13.51290909
22.59,88.36,9/15/2023 4:00,11.5,12.4326984
22.6,88.37,9/15/2023 4:00,9.54,11.39653232
22.6,88.41,9/15/2023 4:00,8.28,10.76184471
22.48,88.39,9/15/2023 5:00,18.92,16.19715703
22.5,88.35,9/15/2023 5:00,13.55,13.40762564
22.51,88.34,9/15/2023 5:00,8.52,10.74848514
22.51,88.36,9/15/2023 5:00,8.14,10.5475958
22.51,88.37,9/15/2023 5:00,6.46,9.610101234
22.54,88.34,9/15/2023 5:00,10.6,12.37098404
22.54,88.35,9/15/2023 5:00,10.62,12.38155717
22.59,88.36,9/15/2023 5:00,8.67,10.80790073
22.6,88.37,9/15/2023 5:00,8.84,10.89777228
22.6,88.41,9/15/2023 5:00,8.75,10.92912564
22.48,88.39,9/15/2023 6:00,22.7,18.1799313
22.5,88.35,9/15/2023 6:00,14.62,13.9506368
22.51,88.34,9/15/2023 6:00,9.7,11.34964848
22.51,88.36,9/15/2023 6:00,9.28,11.12761289
22.51,88.37,9/15/2023 6:00,7.76,10.28180822
22.54,88.34,9/15/2023 6:00,13.76,14.0690157
22.54,88.35,9/15/2023 6:00,16.04,15.27435175
22.59,88.36,9/15/2023 6:00,14.46,13.89609872
22.6,88.37,9/15/2023 6:00,14.22,13.76922124
22.6,88.41,9/15/2023 6:00,9.74,11.47904796
22.48,88.39,9/15/2023 7:00,22.65,18.12697891
22.5,88.35,9/15/2023 7:00,15.64,14.44939146
22.51,88.34,9/15/2023 7:00,13.05,13.080172
22.51,88.36,9/15/2023 7:00,11.37,12.19202965
22.51,88.37,9/15/2023 7:00,7.88,10.31872738
22.54,88.34,9/15/2023 7:00,13.33,13.85701506
22.54,88.35,9/15/2023 7:00,18.43,16.5531615
22.59,88.36,9/15/2023 7:00,13.95,13.72490225
22.6,88.37,9/15/2023 7:00,12.95,13.19624609
22.6,88.41,9/15/2023 7:00,12.41,12.92341949
22.48,88.39,9/15/2023 8:00,23.1,18.76841788
22.5,88.35,9/15/2023 8:00,17.71,16.06687035
22.51,88.34,9/15/2023 8:00,11.98,13.03767054
22.51,88.36,9/15/2023 8:00,12.01,13.05353022
22.51,88.37,9/15/2023 8:00,10.87,12.302953
22.54,88.34,9/15/2023 8:00,19.19,17.40469693
22.54,88.35,9/15/2023 8:00,18.6,17.0927898
22.59,88.36,9/15/2023 8:00,15.19,14.47417078
22.6,88.37,9/15/2023 8:00,13.32,13.48558376
22.6,88.41,9/15/2023 8:00,12.85,13.30624361
22.48,88.39,9/15/2023 9:00,30.19,22.75314238
22.5,88.35,9/15/2023 9:00,24.57,19.95833504
22.51,88.34,9/15/2023 9:00,15.37,15.09469834
22.51,88.36,9/15/2023 9:00,18.66,16.83397712
22.51,88.37,9/15/2023 9:00,17.25,15.91233163
22.54,88.34,9/15/2023 9:00,32.51,24.7386141
22.54,88.35,9/15/2023 9:00,24.51,20.50936479
22.59,88.36,9/15/2023 9:00,55.14,35.92921492
22.6,88.37,9/15/2023 9:00,19.37,17.01918396
22.6,88.41,9/15/2023 9:00,16.38,15.53758036
22.48,88.39,9/15/2023 10:00,32.84,24.31478803
22.5,88.35,9/15/2023 10:00,29.21,22.49748631
22.51,88.34,9/15/2023 10:00,17,16.04259455
22.51,88.36,9/15/2023 10:00,24.34,19.92293079
22.51,88.37,9/15/2023 10:00,20.69,17.89161565
22.54,88.34,9/15/2023 10:00,34.34,25.76967916
22.54,88.35,9/15/2023 10:00,27.51,22.15895756
22.59,88.36,9/15/2023 10:00,84.29,51.64095836
22.6,88.37,9/15/2023 10:00,22.6,19.02815965
22.6,88.41,9/15/2023 10:00,20.04,17.66822883
22.48,88.39,9/15/2023 11:00,36.12,26.03945767
22.5,88.35,9/15/2023 11:00,32.5,24.14232068
22.51,88.34,9/15/2023 11:00,18.28,16.62483004
22.51,88.36,9/15/2023 11:00,25.87,20.63733032
22.51,88.37,9/15/2023 11:00,44.26,30.34271884
22.54,88.34,9/15/2023 11:00,30.2,23.66799995
22.54,88.35,9/15/2023 11:00,36,26.73420569
22.59,88.36,9/15/2023 11:00,47.91,32.40007343
22.6,88.37,9/15/2023 11:00,24.5,20.02423264
22.6,88.41,9/15/2023 11:00,40.09,29.15898011
22.48,88.39,9/15/2023 12:00,32.04,24.80901692
22.5,88.35,9/15/2023 12:00,34.19,26.13460503
22.51,88.34,9/15/2023 12:00,18.17,17.6655333
22.51,88.36,9/15/2023 12:00,30.41,24.13628473
22.51,88.37,9/15/2023 12:00,24.09,20.60620042
22.54,88.34,9/15/2023 12:00,22.77,20.70812726
22.54,88.35,9/15/2023 12:00,30.19,24.63075599
22.58,88.43,9/15/2023 12:00,13.69,15.76053361
22.59,88.36,9/15/2023 12:00,38.34,28.25778212
22.6,88.37,9/15/2023 12:00,19.63,18.36662531
22.6,88.41,9/15/2023 12:00,23.35,20.86735215
22.48,88.39,9/15/2023 13:00,29.66,23.82690933
22.5,88.35,9/15/2023 13:00,30.99,24.73344912
22.51,88.34,9/15/2023 13:00,15.17,16.37010861
22.51,88.36,9/15/2023 13:00,19.99,18.91823132
22.51,88.37,9/15/2023 13:00,19.02,18.20200775
22.54,88.34,9/15/2023 13:00,17.06,18.63149947
22.54,88.35,9/15/2023 13:00,20.76,20.58752727
22.57,88.42,9/15/2023 13:00,18.64,18.32040237
22.58,88.43,9/15/2023 13:00,11.52,14.55637049
22.59,88.36,9/15/2023 13:00,31.57,24.93238827
22.6,88.37,9/15/2023 13:00,23.53,20.68199272
22.6,88.41,9/15/2023 13:00,19.43,18.73804074
22.48,88.39,9/15/2023 14:00,28.62,23.53650327
22.5,88.35,9/15/2023 14:00,30.36,24.74626723
22.51,88.34,9/15/2023 14:00,15.41,16.84285759
22.51,88.36,9/15/2023 14:00,21.68,20.15753174
22.51,88.37,9/15/2023 14:00,22.84,20.48087065
22.54,88.34,9/15/2023 14:00,21.91,21.45066263
22.54,88.35,9/15/2023 14:00,20.26,20.57837996
22.57,88.42,9/15/2023 14:00,15.76,16.88537836
22.58,88.43,9/15/2023 14:00,11.52,14.64387622
22.59,88.36,9/15/2023 14:00,32.06,25.53050937
22.6,88.37,9/15/2023 14:00,20.24,19.28179352
22.6,88.41,9/15/2023 14:00,21.49,19.91457817
22.48,88.39,9/15/2023 15:00,28.8,23.47978412
22.5,88.35,9/15/2023 15:00,35.52,27.23780294
22.51,88.34,9/15/2023 15:00,15.74,16.78098404
22.51,88.36,9/15/2023 15:00,21.96,20.06922537
22.51,88.37,9/15/2023 15:00,21.29,19.50957634
22.54,88.34,9/15/2023 15:00,19.9,20.15031809
22.54,88.35,9/15/2023 15:00,21.7,21.10189919
22.57,88.36,9/15/2023 15:00,21.42,20.70536246
22.57,88.42,9/15/2023 15:00,17.4,17.57863236
22.58,88.43,9/15/2023 15:00,12.47,14.97235748
22.59,88.36,9/15/2023 15:00,30.29,24.34028514
22.6,88.37,9/15/2023 15:00,24.5,21.27936596
22.6,88.41,9/15/2023 15:00,19.14,18.49849409
22.48,88.39,9/15/2023 16:00,24.84,20.98323903
22.5,88.35,9/15/2023 16:00,23.58,20.40347431
22.51,88.34,9/15/2023 16:00,13.82,15.24379016
22.51,88.36,9/15/2023 16:00,16.51,16.66587524
22.51,88.37,9/15/2023 16:00,15.92,16.26762605
22.54,88.34,9/15/2023 16:00,18.21,18.59230431
22.54,88.35,9/15/2023 16:00,20.71,19.91394472
22.57,88.36,9/15/2023 16:00,19.01,19.0680602
22.57,88.42,9/15/2023 16:00,13.93,15.57115718
22.58,88.43,9/15/2023 16:00,10.9,13.96932901
22.59,88.36,9/15/2023 16:00,34.09,26.18934683
22.6,88.37,9/15/2023 16:00,22.53,20.07808159
22.6,88.41,9/15/2023 16:00,23,20.36606858
22.48,88.39,9/15/2023 17:00,14.63,15.31318856
22.5,88.35,9/15/2023 17:00,16.86,16.49322863
22.51,88.34,9/15/2023 17:00,10.59,13.17855448
22.51,88.36,9/15/2023 17:00,14.24,15.10814948
22.51,88.37,9/15/2023 17:00,13.79,14.86911739
22.54,88.34,9/15/2023 17:00,16.59,17.66327109
22.54,88.35,9/15/2023 17:00,15.03,16.83856747
22.57,88.36,9/15/2023 17:00,14.17,16.16299101
22.57,88.42,9/15/2023 17:00,12.48,14.59675699
22.58,88.43,9/15/2023 17:00,10.44,13.51829842
22.59,88.36,9/15/2023 17:00,18.73,17.94432406
22.6,88.37,9/15/2023 17:00,19.13,18.15578653
22.6,88.41,9/15/2023 17:00,24.06,20.71859536
22.48,88.39,9/15/2023 18:00,24.97,20.6326758
22.5,88.35,9/15/2023 18:00,21.62,18.76921728
22.51,88.34,9/15/2023 18:00,11.33,13.32934536
22.51,88.36,9/15/2023 18:00,29.25,22.8028638
22.51,88.37,9/15/2023 18:00,12.66,14.12491843
22.54,88.34,9/15/2023 18:00,15.36,16.56129202
22.54,88.35,9/15/2023 18:00,18.66,18.30585736
22.57,88.36,9/15/2023 18:00,18.05,17.98781187
22.57,88.42,9/15/2023 18:00,10.94,13.42530499
22.58,88.43,9/15/2023 18:00,9.15,12.47901046
22.59,88.36,9/15/2023 18:00,26.63,21.7643444
22.6,88.37,9/15/2023 18:00,31.52,24.34947304
22.6,88.41,9/15/2023 18:00,12.21,14.09669832
22.48,88.39,9/15/2023 19:00,41.83,29.53654181
22.5,88.35,9/15/2023 19:00,30.82,23.60591336
22.51,88.34,9/15/2023 19:00,17.32,16.46905516
22.51,88.36,9/15/2023 19:00,55.14,36.46283125
22.51,88.37,9/15/2023 19:00,16.61,16.20383337
22.54,88.34,9/15/2023 19:00,19.7,18.4406588
22.54,88.35,9/15/2023 19:00,24.34,20.8936234
22.57,88.36,9/15/2023 19:00,25.72,21.88581405
22.57,88.42,9/15/2023 19:00,13.16,14.62623362
22.58,88.43,9/15/2023 19:00,13.25,14.67381267
22.59,88.36,9/15/2023 19:00,37.32,27.19473978
22.6,88.37,9/15/2023 19:00,31.37,24.04923561
22.6,88.41,9/15/2023 19:00,20.28,18.3902655
22.48,88.39,9/15/2023 20:00,43.56,30.32591927
22.5,88.35,9/15/2023 20:00,32.36,24.38410284
22.51,88.34,9/15/2023 20:00,17.82,16.69744223
22.51,88.36,9/15/2023 20:00,36.81,26.73662277
22.51,88.37,9/15/2023 20:00,15.65,15.57112576
22.54,88.34,9/15/2023 20:00,21.33,19.22775159
22.54,88.35,9/15/2023 20:00,25.27,21.31065687
22.57,88.36,9/15/2023 20:00,28.62,23.30988902
22.57,88.42,9/15/2023 20:00,18.65,17.50842661
22.58,88.43,9/15/2023 20:00,15.64,15.91717156
22.59,88.36,9/15/2023 20:00,25.66,20.98067403
22.6,88.37,9/15/2023 20:00,27.23,21.8106642
22.6,88.41,9/15/2023 20:00,24.99,20.86010669
22.48,88.39,9/15/2023 21:00,38.08,27.3382689
22.5,88.35,9/15/2023 21:00,31.6,23.89489612
22.51,88.34,9/15/2023 21:00,17.28,16.32453986
22.51,88.36,9/15/2023 21:00,20.99,18.28585423
22.51,88.37,9/15/2023 21:00,17.15,16.2734954
22.54,88.34,9/15/2023 21:00,21.07,18.97426992
22.54,88.35,9/15/2023 21:00,27.21,22.22021876
22.57,88.36,9/15/2023 21:00,26.21,21.90854026
22.57,88.42,9/15/2023 21:00,21.32,18.7440959
22.58,88.43,9/15/2023 21:00,17.3,16.61889813
22.59,88.36,9/15/2023 21:00,28.37,22.30936072
22.6,88.37,9/15/2023 21:00,26.59,21.36835275
22.6,88.41,9/15/2023 21:00,25.62,21.0173174
22.48,88.39,9/15/2023 22:00,34.51,25.41531902
22.5,88.35,9/15/2023 22:00,31.83,24.02131428
22.51,88.34,9/15/2023 22:00,17.8,16.60426831
22.51,88.36,9/15/2023 22:00,19.64,17.57699565
22.51,88.37,9/15/2023 22:00,16.05,15.65632625
22.54,88.34,9/15/2023 22:00,21.32,19.10667789
22.54,88.35,9/15/2023 22:00,24.58,20.83009698
22.57,88.36,9/15/2023 22:00,27.72,22.73016581
22.57,88.42,9/15/2023 22:00,20.58,18.29991414
22.58,88.43,9/15/2023 22:00,15.94,15.84694954
22.59,88.36,9/15/2023 22:00,24.22,20.10661435
22.6,88.37,9/15/2023 22:00,23.36,19.65197005
22.6,88.41,9/15/2023 22:00,21.81,18.95016122
22.48,88.39,9/15/2023 23:00,35.23,25.70349109
22.5,88.35,9/15/2023 23:00,33.66,24.89480938
22.51,88.34,9/15/2023 23:00,18.76,17.01783255
22.51,88.36,9/15/2023 23:00,18.55,16.90681475
22.51,88.37,9/15/2023 23:00,14.85,14.92947848
22.54,88.34,9/15/2023 23:00,21.1,18.91522727
22.54,88.35,9/15/2023 23:00,23.26,20.05712458
22.57,88.36,9/15/2023 23:00,25.87,21.68609458
22.57,88.42,9/15/2023 23:00,20.56,18.22052773
22.58,88.43,9/15/2023 23:00,16.01,15.81514219
22.59,88.36,9/15/2023 23:00,22.14,18.93125886
22.6,88.37,9/15/2023 23:00,23.54,19.67137749
22.6,88.41,9/15/2023 23:00,19.52,17.67072532
22.48,88.39,9/16/2023 0:00,36.47,26.22534708
22.5,88.35,9/16/2023 0:00,35.73,25.85777078
22.51,88.34,9/16/2023 0:00,20.86,17.99665363
22.51,88.36,9/16/2023 0:00,20.69,17.90678208
22.51,88.37,9/16/2023 0:00,16.24,15.53063289
22.54,88.34,9/16/2023 0:00,22.74,19.63321492
22.54,88.35,9/16/2023 0:00,24.74,20.69052724
22.57,88.36,9/16/2023 0:00,24.3,20.72055655
22.57,88.42,9/16/2023 0:00,19.93,17.74246981
22.58,88.43,9/16/2023 0:00,16.54,15.95032541
22.59,88.36,9/16/2023 0:00,23.22,19.43071353
22.6,88.37,9/16/2023 0:00,25.64,20.71006145
22.6,88.41,9/16/2023 0:00,20.87,18.2394066
22.48,88.39,9/16/2023 1:00,34.18,24.86145504
22.5,88.35,9/16/2023 1:00,35.21,25.39674201
22.51,88.34,9/16/2023 1:00,20.93,17.847532
22.51,88.36,9/16/2023 1:00,20.14,17.42989363
22.51,88.37,9/16/2023 1:00,15.42,14.94386542
22.54,88.34,9/16/2023 1:00,23.55,19.91293067
22.54,88.35,9/16/2023 1:00,24.24,20.27770342
22.57,88.36,9/16/2023 1:00,24.98,20.91046564
22.57,88.42,9/16/2023 1:00,18.15,16.74994024
22.58,88.43,9/16/2023 1:00,14.11,14.61416934
22.59,88.36,9/16/2023 1:00,21.63,18.48936571
22.6,88.37,9/16/2023 1:00,21.17,18.24618387
22.6,88.41,9/16/2023 1:00,19.67,17.55349761
22.48,88.39,9/16/2023 2:00,32.72,24.14317665
22.5,88.35,9/16/2023 2:00,32.77,24.18628491
22.51,88.34,9/16/2023 2:00,18.52,16.65293458
22.51,88.36,9/16/2023 2:00,17.89,16.3198812
22.51,88.37,9/16/2023 2:00,13.79,14.13571548
22.54,88.34,9/16/2023 2:00,21.85,19.05766043
22.54,88.35,9/16/2023 2:00,24.01,20.19955774
22.57,88.36,9/16/2023 2:00,22.16,19.43615988
22.57,88.42,9/16/2023 2:00,18.24,16.8070464
22.58,88.43,9/16/2023 2:00,14.17,14.65541581
22.59,88.36,9/16/2023 2:00,19.21,17.19300359
22.6,88.37,9/16/2023 2:00,18.34,16.73307273
22.6,88.41,9/16/2023 2:00,20.24,17.86435872
22.48,88.39,9/16/2023 3:00,31.72,23.56550535
22.5,88.35,9/16/2023 3:00,30.07,22.72586518
22.51,88.34,9/16/2023 3:00,15.94,15.2559536
22.51,88.36,9/16/2023 3:00,16.04,15.30881921
22.51,88.37,9/16/2023 3:00,12.24,13.26728329
22.54,88.34,9/16/2023 3:00,19.01,17.50726179
22.54,88.35,9/16/2023 3:00,19.64,17.84031517
22.57,88.36,9/16/2023 3:00,20.28,18.43877811
22.57,88.42,9/16/2023 3:00,19.43,17.35709347
22.58,88.43,9/16/2023 3:00,13.31,14.12171775
22.59,88.36,9/16/2023 3:00,17.42,16.19912952
22.6,88.37,9/16/2023 3:00,16.39,15.65461367
22.6,88.41,9/16/2023 3:00,18.51,16.8707298
22.48,88.39,9/16/2023 4:00,30.47,22.88908942
22.5,88.35,9/16/2023 4:00,29.91,22.60637548
22.51,88.34,9/16/2023 4:00,15.53,15.00429985
22.51,88.36,9/16/2023 4:00,15.96,15.231622
22.51,88.37,9/16/2023 4:00,13.95,14.1556896
22.54,88.34,9/16/2023 4:00,22.37,19.24618701
22.54,88.35,9/16/2023 4:00,56.03,37.04075347
22.57,88.36,9/16/2023 4:00,20.14,18.30906722
22.57,88.42,9/16/2023 4:00,16.9,16.06556021
22.58,88.43,9/16/2023 4:00,12.51,13.74475965
22.59,88.36,9/16/2023 4:00,19.65,17.3230764
22.6,88.37,9/16/2023 4:00,16.68,15.75296759
22.6,88.41,9/16/2023 4:00,17.64,16.45676577
22.48,88.39,9/16/2023 5:00,29.9,22.62748737
22.5,88.35,9/16/2023 5:00,29.11,22.24806141
22.51,88.34,9/16/2023 5:00,20.3,17.59060061
22.51,88.36,9/16/2023 5:00,20.57,17.73333778
22.51,88.37,9/16/2023 5:00,20.9,17.86958191
22.54,88.34,9/16/2023 5:00,28.54,22.51520613
22.54,88.35,9/16/2023 5:00,23.03,19.60231067
22.57,88.36,9/16/2023 5:00,30.86,23.96725519
22.57,88.42,9/16/2023 5:00,16.89,16.03927426
22.58,88.43,9/16/2023 5:00,11.77,13.3325547
22.59,88.36,9/16/2023 5:00,19.81,17.38175706
22.6,88.37,9/16/2023 5:00,18.93,16.91653963
22.6,88.41,9/16/2023 5:00,18.22,16.74238695
22.48,88.39,9/16/2023 6:00,39.35,27.92583092
22.5,88.35,9/16/2023 6:00,28.67,22.381337
22.51,88.34,9/16/2023 6:00,25.47,20.68963728
22.51,88.36,9/16/2023 6:00,24.51,20.18212736
22.51,88.37,9/16/2023 6:00,16.63,15.91476289
22.54,88.34,9/16/2023 6:00,29.11,23.20332901
22.54,88.35,9/16/2023 6:00,26.32,21.72837832
22.57,88.36,9/16/2023 6:00,43.78,31.03597889
22.57,88.42,9/16/2023 6:00,16.59,16.0264426
22.58,88.43,9/16/2023 6:00,13.77,14.53563222
22.59,88.36,9/16/2023 6:00,20.13,17.77043088
22.6,88.37,9/16/2023 6:00,19.99,17.69641902
22.6,88.41,9/16/2023 6:00,20.74,18.22036568
22.48,88.39,9/16/2023 7:00,37.2,27.34546773
22.5,88.35,9/16/2023 7:00,29.59,23.37953298
22.51,88.34,9/16/2023 7:00,18.18,17.34756616
22.51,88.36,9/16/2023 7:00,18.92,17.73877172
22.51,88.37,9/16/2023 7:00,13.86,15.00663288
22.54,88.34,9/16/2023 7:00,25.18,21.79296117
22.54,88.35,9/16/2023 7:00,28.3,23.4423684
22.57,88.36,9/16/2023 7:00,21.14,19.46641539
22.57,88.42,9/16/2023 7:00,16.57,16.54248288
22.58,88.43,9/16/2023 7:00,13.28,14.8032041
22.59,88.36,9/16/2023 7:00,18.89,17.50406374
22.6,88.37,9/16/2023 7:00,16.72,16.35687987
22.6,88.41,9/16/2023 7:00,18.29,17.45177148
22.48,88.39,9/16/2023 8:00,34.63,26.52117612
22.5,88.35,9/16/2023 8:00,31.79,25.42393444
22.51,88.34,9/16/2023 8:00,17.84,18.04918096
22.51,88.36,9/16/2023 8:00,20,19.19107827
22.51,88.37,9/16/2023 8:00,13.34,15.2660864
22.54,88.34,9/16/2023 8:00,22.7,21.34285388
22.54,88.35,9/16/2023 8:00,20.99,20.43885184
22.57,88.36,9/16/2023 8:00,23.99,21.81217265
22.57,88.42,9/16/2023 8:00,17.28,17.49142871
22.58,88.43,9/16/2023 8:00,13.89,15.69928431
22.59,88.36,9/16/2023 8:00,19.2,18.25246469
22.6,88.37,9/16/2023 8:00,18.13,17.6868026
22.6,88.41,9/16/2023 8:00,17.05,17.36983779
22.48,88.39,9/16/2023 9:00,34.23,27.19834046
22.5,88.35,9/16/2023 9:00,33.13,26.93557986
22.51,88.34,9/16/2023 9:00,20.74,20.38552999
22.51,88.36,9/16/2023 9:00,21.24,20.64985808
22.51,88.37,9/16/2023 9:00,14.88,16.9688437
22.54,88.34,9/16/2023 9:00,24.58,24.25592104
22.54,88.35,9/16/2023 9:00,23.92,23.90700797
22.57,88.36,9/16/2023 9:00,24.57,23.06555344
22.57,88.42,9/16/2023 9:00,18.78,19.2445584
22.58,88.43,9/16/2023 9:00,14.92,17.20394561
22.59,88.36,9/16/2023 9:00,27.74,24.19390417
22.6,88.37,9/16/2023 9:00,30.41,25.60541612
22.6,88.41,9/16/2023 9:00,18.22,18.94851095
22.48,88.39,9/16/2023 10:00,31.64,26.33978223
22.5,88.35,9/16/2023 10:00,32.01,26.80214554
22.51,88.34,9/16/2023 10:00,19.3,20.08292571
22.51,88.36,9/16/2023 10:00,19.24,20.05120634
22.51,88.37,9/16/2023 10:00,14.66,17.36320058
22.54,88.34,9/16/2023 10:00,23.22,24.42559527
22.54,88.35,9/16/2023 10:00,23.12,24.37272965
22.57,88.36,9/16/2023 10:00,20.82,22.29104915
22.57,88.42,9/16/2023 10:00,19.55,20.14186359
22.58,88.43,9/16/2023 10:00,14.72,17.58845432
22.59,88.36,9/16/2023 10:00,22.92,23.18117077
22.6,88.37,9/16/2023 10:00,17.39,20.25770218
22.6,88.41,9/16/2023 10:00,18.02,19.33301966
22.48,88.39,9/16/2023 11:00,29.67,25.71697947
22.5,88.35,9/16/2023 11:00,30.38,26.4112522
22.51,88.34,9/16/2023 11:00,17.07,19.37483866
22.51,88.36,9/16/2023 11:00,17.54,19.62330706
22.51,88.37,9/16/2023 11:00,13.32,17.0734512
22.54,88.34,9/16/2023 11:00,20.6,22.99348053
22.54,88.35,9/16/2023 11:00,19.39,22.35380658
22.57,88.36,9/16/2023 11:00,19.38,21.86726952
22.57,88.42,9/16/2023 11:00,16.99,19.11966743
22.58,88.43,9/16/2023 11:00,14.3,17.69758235
22.59,88.36,9/16/2023 11:00,44.26,35.51287815
22.6,88.37,9/16/2023 11:00,16.86,21.02769927
22.6,88.41,9/16/2023 11:00,39.39,30.96156549
22.48,88.39,9/16/2023 12:00,24.65,24.14577366
22.5,88.35,9/16/2023 12:00,25.69,25.17717059
22.51,88.34,9/16/2023 12:00,14.22,19.1134844
22.51,88.36,9/16/2023 12:00,16.11,20.11264455
22.51,88.37,9/16/2023 12:00,11.53,17.2098048
22.54,88.34,9/16/2023 12:00,17.34,22.63687164
22.54,88.35,9/16/2023 12:00,16.22,22.04477673
22.57,88.36,9/16/2023 12:00,16.56,21.19759413
22.57,88.42,9/16/2023 12:00,14.9,18.93869524
22.58,88.43,9/16/2023 12:00,11.32,17.04610617
22.59,88.36,9/16/2023 12:00,18.49,22.60482952
22.6,88.37,9/16/2023 12:00,14.61,20.5536436
22.6,88.41,9/16/2023 12:00,44.69,34.68736234
22.48,88.39,9/16/2023 13:00,26.48,25.96424923
22.5,88.35,9/16/2023 13:00,21.93,24.18244812
22.51,88.34,9/16/2023 13:00,12.8,19.35581735
22.51,88.36,9/16/2023 13:00,15.93,21.01051114
22.51,88.37,9/16/2023 13:00,11.8,18.20357675
22.54,88.34,9/16/2023 13:00,15.47,21.86607713
22.54,88.35,9/16/2023 13:00,14.5,21.35328065
22.57,88.36,9/16/2023 13:00,14.77,20.73486617
22.57,88.42,9/16/2023 13:00,16.45,21.00924236
22.58,88.43,9/16/2023 13:00,11.49,18.38710779
22.59,88.36,9/16/2023 13:00,17.05,22.55564643
22.6,88.37,9/16/2023 13:00,14.42,21.16528072
22.6,88.41,9/16/2023 13:00,75.16,52.04664571
22.61,88.36,9/16/2023 13:00,16.42,22.22259304
22.48,88.39,9/16/2023 14:00,29.43,26.39988503
22.5,88.35,9/16/2023 14:00,27.09,26.53124556
22.51,88.34,9/16/2023 14:00,15.01,20.14507911
22.51,88.36,9/16/2023 14:00,17.57,21.49843889
22.51,88.37,9/16/2023 14:00,13.09,17.76164332
22.54,88.34,9/16/2023 14:00,17.34,22.49189264
22.54,88.35,9/16/2023 14:00,16.89,22.25399737
22.57,88.36,9/16/2023 14:00,17.32,21.90435191
22.57,88.42,9/16/2023 14:00,16.03,20.72442646
22.58,88.43,9/16/2023 14:00,10.25,17.66879384
22.59,88.36,9/16/2023 14:00,18.59,23.23047216
22.6,88.37,9/16/2023 14:00,30.62,29.5902058
22.6,88.41,9/16/2023 14:00,22.85,24.32986149
22.61,88.36,9/16/2023 14:00,13.72,20.65591664
22.48,88.39,9/16/2023 15:00,28.5,24.91845844
22.5,88.35,9/16/2023 15:00,26.56,24.92071755
22.51,88.34,9/16/2023 15:00,15.14,18.88346417
22.51,88.36,9/16/2023 15:00,18.62,20.72318762
22.51,88.37,9/16/2023 15:00,12.04,16.216778
22.54,88.34,9/16/2023 15:00,18.59,22.90988079
22.54,88.35,9/16/2023 15:00,17.29,22.22262778
22.57,88.36,9/16/2023 15:00,16.78,21.25201934
22.57,88.42,9/16/2023 15:00,15.26,19.73333546
22.58,88.43,9/16/2023 15:00,10.14,17.0266159
22.59,88.36,9/16/2023 15:00,20.86,23.78600892
22.6,88.37,9/16/2023 15:00,15.89,21.15858779
22.6,88.41,9/16/2023 15:00,12.93,18.5015666
